split,review_id,source,category,product_name,raw_text,aspect,sentiment_text,sentiment_polarity,model_input,label,original_aspect,normalization_reason
train,230248,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),촉촉하고 윤기가 나고 탄력감도 좋아요ᆢ,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230298,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),피부가 촉촉하고 윤기가 넘쳐요,보습력/수분감,피부가 촉촉하고,1,[속성] 보습력/수분감 [문장] 피부가 촉촉하고,,보습력/수분감,unchanged
train,230329,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),촉촉하고 발림성 좋아요~~ 눈가주름 집중케어 하려고 주문했어요~~,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230339,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),촉촉하고 자연스럽게 광이 올라와서 좋네요~,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230346,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),발림성이 좋고 바른 후에도 촉촉한 느낌이 좋아요. 목주름이 좋아졌으면 좋겠어요~^$,발림성,발림성이 좋고,1,[속성] 발림성 [문장] 발림성이 좋고,,발림성,unchanged
train,230372,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),발림성이 좋고 얼굴에 광택이 나서 사용하면서 효과가 기대되는 제품입니다,발림성,발림성이 좋고,1,[속성] 발림성 [문장] 발림성이 좋고,,발림성,unchanged
train,230398,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),지인한테 추천받아 구매하게됐어요 발라보니 촉촉하고 느낌이 좋아요 끈적임없습니다 잘쓰겠습니다,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230403,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),발림성 좋고 촉촉하네요~ 엄마랑 하나씩 나눠서 쓰는데 엄마도 좋다고 하네요~,발림성,발림성 좋고,1,[속성] 발림성 [문장] 발림성 좋고,,발림성,unchanged
train,230411,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),택배받자마자 세수하고 발라보았어요~ 오늘은 습도가 높은날이라 다소 무거운감이 있었지만 바르고나니 촉촉하고 은은한광이나서 좋았답니다 살짝 겉도나 싶었는데 금방 스며드네요~^^ 자기전에 쓱~바르고자면 주름관리에 좋을듯해요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230420,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),"요즘 핫이슈잖아요. 여러번 써 보고 싶었어요. 근데 가격이 좀 세더라구요. 근데 특가로 나와 언른 구매했어요. 근데 미스트는 기대 안했는데 이거 품질이 물건이네요. 미세분사에 세수하고 바로 뿌렸는데 댕김도 없고 촉촉하고 오래 지속되고, 지인에게 추천하고 재구매 확정요.",보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230423,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),여기저기 다들 쓴다하니 주문했어요 진짜 좋을지 오늘 받자마자 써봤는데 헉 향도 좋고 촉촉함도 다르네요 굿이예요,향,향도 좋고,1,[속성] 향 [문장] 향도 좋고,,향,unchanged
train,230447,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),너무 사고싶었는데 지성이라 고민했는데 촉촉하고 끈적임은 없지만 버들거리긴하네요 그래도 넘~ 좋아요^^ 모두 모두 예뻐지자구요~~♡,흡수력,촉촉하고,1,[속성] 흡수력 [문장] 촉촉하고,,흡수력,unchanged
train,230471,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),다른사이트에 주문했다가 거기 취소하고 바로 구매했어요. 가격도 저렴하고 구성품도 많아서 좋아요. 상품은 더 좋고요. 발림성 좋고 향도 은은하니 괜찮아요,가격,가격도 저렴하고,1,[속성] 가격 [문장] 가격도 저렴하고,,가격,unchanged
train,230471,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),다른사이트에 주문했다가 거기 취소하고 바로 구매했어요. 가격도 저렴하고 구성품도 많아서 좋아요. 상품은 더 좋고요. 발림성 좋고 향도 은은하니 괜찮아요,발림성,발림성 좋고,1,[속성] 발림성 [문장] 발림성 좋고,,발림성,unchanged
train,230483,쇼핑몰,스킨케어,OO 멀티밤 기본세트(멀티밤 2 +미스트앰플 1),배송빠르구요 한개는 지인에게 선물하려구요 오자마자 개봉해서 사용해보았어요 광고처럼 끈적임없이 발림성 좋고 피부가 당기지 않아 주름관리에 좋을것같아요 휴대하기도 편하니 가지고 다니며 수시로 발라봐야겠네요,발림성,발림성 좋고,1,[속성] 발림성 [문장] 발림성 좋고,,발림성,unchanged
train,230526,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),가희 사용하니 촉촉하니 주름이 부드러워지는거같아요 회사언니도 사달라고해서 두세트 주문해줬어요~미스트도 향이좋아서 자꾸뿌리게됩니다 건조해지는 환절기에 수분공급도 되니 일석이조입니다,보습력/수분감,촉촉하니,1,[속성] 보습력/수분감 [문장] 촉촉하니,,보습력/수분감,unchanged
train,230548,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),이전에 구입해서 써봤는데 너무 좋아서 이번에 시댁선물 용으로 구입했어요 촉촉하니 주름두 없어지는 거 같고 강추 합니다 가히 짱 좋아요^^!!,보습력/수분감,촉촉하니,1,[속성] 보습력/수분감 [문장] 촉촉하니,,보습력/수분감,unchanged
train,230589,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),우와ㅡ받자말자 바로 사용했는데 역시나 좋네요.여기홈쇼핑 할인도 타사보다 많이되고 좋아요. 미스트앰플도. 끈적임없이 촉촉하고 본품도 말이 필요없이 품질이 좋아요.열심히 잘쓸께요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230608,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),친구추천으로 건조함을 보충하려고 구매함 촉촉하고 향이 너무좋아요 가지고다니며 사용할수있어 편하고 항상 촉촉한상태를 유지할수있어 좋아요~!!,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230613,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),촉촉하고 50대가 쓰기 좋아요. 얼굴에 윤기가 흐르고 바른 후에 찐득하지 않아서 좋아요. 그래서 얼굴이 밝아보여요~,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230619,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),너무 광고성일줄만 알고 고민했는데 어차피 써볼거 빨리 구매해서 써보자해서 구매했어요 !! 오자마자 엄마랑 아빠랑 저랑 하나씩 가지구 써봤는데 광이 나니까 확실히 주름표현이 덜해보여서 좋더라구요! 거기에 미스트 앰플까지 같이 관리하니까 촉촉하고 워낙 제품이 디자인도 고급스러운 느낌이라 더 좋더라구요 ! 저처럼 고민하시는 분들 한번 구매해보시면 좋을것같아여!,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230628,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),눈가 주름 때문에 신청했는데 촉촉하고 주름에 너무 좋은듯 합니다 다쓰고 나면 재구매 하려고요 좋은 제품 감사합니다,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230651,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),친정 엄마 부탁으로 사드렸는데 촉촉하니 주름도 옅어지고 휴대성도 좋다셔서 이번엔 더블세트로 구매했네요. 카드할인 받으면 여기가 제일 저렴한거 같아요. 하지만 배송이 좀 걸려서 별하나 뺍니다.,보습력/수분감,촉촉하니,1,[속성] 보습력/수분감 [문장] 촉촉하니,,보습력/수분감,unchanged
train,230681,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),가희 주름관리 멀티밤!! 촉촉하고 제형이 부드러워 발림이 정말 좋습니다. 특히 건조한 계절에 너무 좋습니다. 재구매하여 사용합니다~~^^,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230707,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),촉촉하고 발림성이 좋아요 ~ 젊어지는 기분입니다♡ 방송 알람 기다렸다가 얼른 구매했는데 지인들도 사라고 추천 해야겠어요 번창하세요♡,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230717,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),스마트폰으로 인한 목주름 때문에 매번 가히멀티밤 써보고 싶었는데 가격에비해 작은 것 같아서 못사고 머뭇거리다가 홈쇼핑 대박 구성으로 바로 주문했어요! 4개라서 엄마2개 저2개 엄마는 눈가에 주름 걱정해서 드렸는데 너무 만족하면서 쓰고 계세요! 저도 원래 얼굴에 바르는 걸 잘 못챙겨 바르는데 스틱은 너무 편해서 손에도 안 묻고 매번 챙겨 바르는 것 같아요 !! 목 주름도 꾸준히 쓰면 효과 볼 것 같은게 아직 몇 번 못 썻지만 그래도 진하게 보이던 목 주름이 지금 선명하게 보이지 않고 살짝 주름 잡힌 그렆게 보여서 만족하고 또 로션 바르기 싫어서 얼굴에 슥슥하니 편해서 너무 좋아요 !!! 입술에도 바르는데 보습되고 반질반질 만족하네용:) 또 다음에 쓰고 이런 구성으로 본다면 꼭 또 사고 싶어요~ 재구매의향 있습니다! 같이 온 앰플도 칙 뿌리면 되니까 촉촉하고 너무 좋아용 제꺼 사면서 엄마드렸는데 엄마도 너무 만족하고 괜히 효도아닌 효도한 기분이라 좋네용 ◡̈ 가히 멀티밤 최고입니다!!!! ㅠㅠㅠㅠㅠ,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230726,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),어머님들께 나눠드리고 같이 쓰려고 주문했어요 바르니 촉촉하고 피부가 쫀쫀한 느낌이 드네요~ 잘쓰겠습니다^^,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230732,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),촉촉하고 윤기가 흘러요~ 자주써서 또 구매했어요 강추합니다. 광나요^^미스트도 향이좋고 밤은 촉촉 이번엔4개짜리사요ㅋ,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230747,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),방송으로만 보다가 호기심으로 한번 구매해서 발랐는데 너무 좋아서 이번에 또 구매했어요. 너무 부드럽고 촉촉하고 화장하고 나서도 바를 수 있어서 편하고 좋은거 같아요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230758,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),시누이가 써보고 좋다며 하나줘서 써봤는데 바르기도 간편하고 좋아요~ 이번엔 제가 더블세트사서 시어머님이랑 시누이랑 나눠쓸려구요~^^꾸준히 써서 효과를 기대해봅니다.,제품구성,꾸준히 써서 효과를 기대해봅니다.,0,[속성] 제품구성 [문장] 꾸준히 써서 효과를 기대해봅니다.,,제품구성,unchanged
train,230773,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),엄마에게 선물했어요! 촉촉하고 광이 난다고 많이 좋아사세요~,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230805,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),향도 좋고 사용하기 편해요 주름 펴지길 기대합니다,향,향도 좋고,1,[속성] 향 [문장] 향도 좋고,,향,unchanged
train,230817,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),너무좋아요 주름도 막 펴지는거같아요 아빠가 사주셔서 엄마랑 언니랑 나눠썼어요^^!!!촉촉하니 좋네요,보습력/수분감,촉촉하니 좋네요,1,[속성] 보습력/수분감 [문장] 촉촉하니 좋네요,,보습력/수분감,unchanged
train,230853,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),촉촉하고 광이나서 참 좋아요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230876,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),촉촉하고 광이 나면서 당기지않아서 만족합니다,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230904,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),발라보니 촉촉하고 은은한 향이나면서 효과가 좋습니다 늦게산걸 후회하네요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230914,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),향도 좋고 느낌이 좋아요 사용하기 편하고 제 피부랑 맞는덧 같아요,향,향도 좋고,1,[속성] 향 [문장] 향도 좋고,,향,unchanged
train,230938,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),촉촉하고 발림성이 너무좋아요 친정엄마와 언니에게 선물 주려고 구매 했네요 가히 주름관리 멀티밤 짱입니다~~~,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230975,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),촉촉하고 피부톤이밝아져요 주름없어지길 바래요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,230979,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),"배송받자마자 언박싱, 세수하고 바로 사용해보았네요. TV에서 사용하는거 많이 봤었는데 직접 써보니 부드럽고 촉촉한데 유분감이 있어요. 꾸준히 잘 사용해볼께요.",윤기/피부(톤),부드럽고,1,[속성] 윤기/피부(톤) [문장] 부드럽고,,윤기/피부(톤),unchanged
train,230989,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),티비에서 광고를 많이해서 신랑이 쓰고싶었나봐요~ 요즘 피부에 관심많을 40대중반이거든요~ㅋㅋ 발림이 부드럽고 촉촉해요 끈적임은 첨 발랏을때 약간 있는듯했는데 며칠바르니 그 끈적인 느낌은 이제 없더라고요. 화장하기전에도 바르고 파우더해도 뭉침없고요 자기전에 바르고 자니 얼굴색이 좀 밝아진느낌이랄까 ㅋㅋ 암튼 좋아요~~ 신랑과 같이 쓰자고 ㅋ 더블로 구매했습니다^^ 배송도 빠르고 ~~ 기존에 저는 쓰고있던 제품이라 다시 사고싶었는데 딱 좋습니다,보습력/수분감,촉촉해요,1,[속성] 보습력/수분감 [문장] 촉촉해요,,보습력/수분감,unchanged
train,231013,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),배송도 하루만에왓어요 ㅋㅋㅋㅋ 오자말자 바르고나갓다왓는ㄷㅔ 몇시간이지나도 바른부분이 촉촉해요 엄마랑나눠쓰려고 더블로샀어요,보습력/수분감,촉촉해요,1,[속성] 보습력/수분감 [문장] 촉촉해요,,보습력/수분감,unchanged
train,231018,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),가히 선물할려고 샀는데 하나는 제가 사용해요 뭐... 남자가 사용하면 안되나요 ㅋㅋ 촉촉하고 깊은 주름도 개선되는듯 하네요 좋아요 근데 다른곳에서 구성품 오일이 추가됐어요 ㅠㅠ,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231024,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),3달전부터 선물받아 써봤더니 너무 좋아서 주문했네요..촉촉하고 사용하기 너무 간편해서 늘 갖고 다니면서 사용중입니다..,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231060,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),꺄~~~ 드디어 받게된 더블구성♡♡ 낱개로 한번 사서 써보고 이건 인생템 이라 정하였다능 가히~^^ 일단 가을과 겨울 맞이를 위해 주름관리로 구매 했어요^^ 더블 구성이라니.. 안살수 없죵 ^^ 전 더블 구성으로 2세트 구매해서 친정엄마랑 시어머니랑 형님이랑 같이 사이좋게 나눠 쓰기로 했습니다 저희 어머님도 피부가 촉촉하고 환해보인다고 너무 좋아하셔요~♡♡ 감사히 잘쓰겠습니다^^,보습력/수분감,피부가 촉촉하고,1,[속성] 보습력/수분감 [문장] 피부가 촉촉하고,,보습력/수분감,unchanged
train,231108,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),세상 유명한 가히♡ 드뎌 저도 구매했네요. 저는 우선 피부가 지성입니다. 물론 처음 가히를 발랐을땐 기름기가 엄청있어보여요.근데요~저녁에 바르고 자고 아침이되면 우와~소리가 절로나와요 촉촉하고 주름관리도 잘된느낌? 첨에는 엄마랑 나눠쓰려고 더블로샀는데... 제가 혼자써도 될듯합니다.ㅋㅋ 추석 선물로 한셋트 더 사드려야겠어요. 가히는 사랑입니당,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231155,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),촉촉하고 피부가 쫀쫀합니다 지인들 명절선물로도 딱이네요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231196,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),촉촉하고 부드러은거 느껴지는데 지성 피부에는 좀 오일리하게 느껴지는 질거 같애요 목에 바를때 두 턱이 닿으면 끈적 거릭는 느낌이 별로 상쾌하지 않아요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231203,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),가히!! 무슨 말이 필요할까요~!!! ~단연최고!! 바르고나면 은은한향이 코끝을 스치고 기분까지 좋아져용 촉촉하고 부드러운 느낌이고 다들 얼굴좋아진거같다고 하니 넘 좋네용 !!!,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231217,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),"요즘 가히 모르는 사람이 없을정도로 인기 만점이죠..효과는 어떨지 너무 기대되네요,. 요즘 콜라겐이 대세여서 함유율도 높고 즣은 성분이 많은거 같고 환절기가 되어 까칠해진 피부에 영양공급 해야죠. 콜라겐 미스트도 너무 써보고 싶던거라 구성도 좋구 가격도 저렴하고 사은품도 대박.. 써보고 기미라인 구입할꺼에요~~~♡♡",가격,가격도 저렴하고,1,[속성] 가격 [문장] 가격도 저렴하고,,가격,unchanged
train,231225,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),"요새 환절기라 피부 걱정되서 샀는데 촉촉하고 사용하기 편해서 너무 좋아요 멀티밤, 미스트 둘다 잘 사용하고 있어요~",보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231227,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),엄마가 너무 써보고 싶어하셔서 방송중 구매해봤습니다.. 정말 전 반신반의 하던참이었어요. 음..우선 처음엔 `뭐야 왜이리 번들거려`였어요..하지만 체온으로 녹아 스며드는 느낌이랄까 곧 촉촉하고 환해지더군요(광채까지는 아닌듯~^^) 꾸준히 써보려 마음먹었어요.. 아!! 목에 바른뒤가 주름이 옅어지는게 가장 마음에 든 일인입니다~,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231263,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),지금 받아보고 건조한 부위에 발랐어요...촉촉하고 끈적이지 않습니다....꾸준히 써볼 생각입니다,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231274,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),계속 사용중인 제품이예요 바르기 편하고 촉촉해요 비싼거 같아 별 하나 뺐어요,보습력/수분감,촉촉해요,1,[속성] 보습력/수분감 [문장] 촉촉해요,,보습력/수분감,unchanged
train,231300,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),부모님이 연세가 있으셔서 관리를 조금이라도 하고 싶어하셨었는데 마침 좋은 제품 판매 하고있어서 바로 주문했습니다 어머님이 좋다고 해주시네요 촉촉하고 쓰기도 편하다고^^ 감사합니다~,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231304,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),아주 맘에 듭니다 촉촉하고 끈적임없이 좋네요 추천합니다,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231319,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),드디어 구입하게 된 가히 멀티밤~~ 방송하기만을 얼마나 기다렸는지 몰라요 지인들이 써보고 너무 좋다고 추천받아서 구입했는데 발림성도 좋고 촉촉하고 주름이 싹싹 펴지는 느낌이 벌써드네요 재구매할수있게 좋은 효과 나타났음 좋겠어요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,231321,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),번들거리지 않고 촉촉해요 주름개선은 좀 더 써 보고요 미스트 좋아요 향도 좋고요,보습력/수분감,촉촉해요,1,[속성] 보습력/수분감 [문장] 촉촉해요,,보습력/수분감,unchanged
train,231326,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),엄마 언니와 나눔~~ 촉촉하고 매끄러운 좋은느낌 다들 좋다고 하네요 자꾸 건조해져가는데 피부에 너무 좋네요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,216457,쇼핑몰,스킨케어,OO 효** 기초세트 4대천왕 특집구성 (전고객 쇼핑백),처음 써보는데 향도 좋고 이 가격에 구성도 알차네요. 배송도 빠르고 좋네요!! 다쓰면 또 재구매하겠습니다. 자주 방송해주세요~,향,향도 좋고,1,[속성] 향 [문장] 향도 좋고,,향,unchanged
train,216494,쇼핑몰,스킨케어,OO 효** 기초세트 4대천왕 특집구성 (전고객 쇼핑백),저렴하게잘샀습니다 제피부에잘맞는것같고 촉촉하니잘스며드네요 앞으로도꾸준히사용할거같네요^^,보습력/수분감,촉촉하니,1,[속성] 보습력/수분감 [문장] 촉촉하니,,보습력/수분감,unchanged
train,216525,쇼핑몰,스킨케어,OO 효** 기초세트 4대천왕 특집구성 (전고객 쇼핑백),지난번에 샀는데 또 구매했네요! 역시 수려한 너무 좋아요~ 촉촉하고 피부가 좋아지는 느낌~ 다 쓰면 또 구매하고 싶네요^^ 구성도 너무 좋아요,보습력/수분감,촉촉하고,1,[속성] 보습력/수분감 [문장] 촉촉하고,,보습력/수분감,unchanged
train,216530,쇼핑몰,스킨케어,OO 효** 기초세트 4대천왕 특집구성 (전고객 쇼핑백),써보니 쪽쪽하고 얼굴에 착착 안기는것이 마음에 속 드네요♡♡♡,탄력,쪽쪽하고,1,[속성] 탄력 [문장] 쪽쪽하고,,탄력,unchanged
train,216533,쇼핑몰,스킨케어,OO 효** 기초세트 4대천왕 특집구성 (전고객 쇼핑백),수려한 제품을 처음 사서 써본건데 순하고 향도 좋아요^^ 제가 복합성에 T존 부위는 번들거리고 다른부위는 건조한데요.. 요새 여름이라고 스킨만 바르고 다녔더니 피부 상하는것같아 화장품 사려던 차에 수려한 세트보고 구입했는데요 ~ 생각보다 만족스러워요^^ 꾸준히 발라봐야겠어요. 로션도 제형이 엄청 쫀쫀한게 크림이라 해도 되겠어요!,자극성,순하고,1,[속성] 자극성 [문장] 순하고,,자극성,unchanged
train,216540,쇼핑몰,스킨케어,OO 효** 기초세트 4대천왕 특집구성 (전고객 쇼핑백),"여름에도 얼굴이 건조한 편인데요, 저녁 세안 후 바르고 자기전에 크림을 한번 더 바르고 잤더니 다음날까지 촉촉함이 유지돼서 좋았어요 저렴하게 구매했는데 향도 좋고 발림성도 좋아서 기분 좋네요 다음에 또 구매의향 있습니다^^",향,향도 좋고,1,[속성] 향 [문장] 향도 좋고,,향,unchanged
train,216572,쇼핑몰,스킨케어,OO 보** 남성기초 1+1+1 올인원워시세트,엘지상품이라서 믿고 구매했어요 향도 좋고 제품수량도 많아서 만족합니다,향,향도 좋고,1,[속성] 향 [문장] 향도 좋고,,향,unchanged
train,216592,쇼핑몰,스킨케어,OO 보** 남성기초 1+1+1 올인원워시세트,향도 좋고 디자인 좋고 제품구성 훌륭합니다,향,향도 좋고,1,[속성] 향 [문장] 향도 좋고,,향,unchanged
train,216736,쇼핑몰,스킨케어,OO 보** 남성기초 1+1+1 올인원워시세트,신랑 쓴다고 주문했는데 아주 만족해합니다. 향도 좋고 저렴한 가격에 3세트 나 받고 정말 좋아요. 다음에 재구매하고 싶습니다.,향,향도 좋고,1,[속성] 향 [문장] 향도 좋고,,향,unchanged
train,231376,쇼핑몰,스킨케어,OO 멀티밤 더블세트(멀티밤 4 +미스트앰플 2),고민만하다가 이번에 추석이라 엄마랑 같이 쓰려고 주문했는데 촉촉하니 좋네요 엄마가 피부 좋아지고 있다고 너무 좋아하시네요,보습력/수분감,촉촉하니 좋네요,1,[속성] 보습력/수분감 [문장] 촉촉하니 좋네요,,보습력/수분감,unchanged
